time,cca_retries,cca_rssi,modulation,node_id,pkt_number,pkt_retries,rssi
2020-11-24 12:11:04-03:00,1,-122,2,b,61,2,-84
2020-11-24 12:12:03-03:00,1,-107,0,b,62,0,-106
2020-11-24 12:12:03-03:00,1,-114,1,b,62,0,-104
2020-11-24 12:12:03-03:00,1,-122,2,b,62,0,-83
2020-11-24 12:12:03-03:00,1,-107,0,b,62,1,-105
2020-11-24 12:12:03-03:00,1,-117,1,b,62,1,-105
2020-11-24 12:12:03-03:00,1,-119,2,b,62,1,-83
2020-11-24 12:12:03-03:00,1,-108,0,b,62,2,-106
2020-11-24 12:12:03-03:00,1,-111,1,b,62,2,-105
2020-11-24 12:12:03-03:00,1,-119,2,b,62,2,-83
2020-11-24 12:13:02-03:00,1,-107,0,b,63,0,-105
2020-11-24 12:13:02-03:00,1,-112,1,b,63,0,-104
2020-11-24 12:13:02-03:00,1,-122,2,b,63,0,-85
2020-11-24 12:13:02-03:00,1,-107,0,b,63,1,-106
2020-11-24 12:13:02-03:00,1,-113,1,b,63,1,-106
2020-11-24 12:13:02-03:00,1,-122,2,b,63,1,-85
2020-11-24 12:13:03-03:00,1,-107,0,b,63,2,-105
2020-11-24 12:13:03-03:00,1,-119,1,b,63,2,-103
2020-11-24 12:13:03-03:00,1,-117,2,b,63,2,-86
2020-11-24 12:14:01-03:00,1,-116,1,b,64,0,-104
2020-11-24 12:14:01-03:00,1,-119,2,b,64,0,-82
2020-11-24 12:14:01-03:00,1,-113,1,b,64,1,-104
2020-11-24 12:14:02-03:00,1,-122,2,b,64,1,-82
2020-11-24 12:14:02-03:00,1,-110,1,b,64,2,-104
2020-11-24 12:14:02-03:00,1,-122,2,b,64,2,-82
2020-11-24 12:15:00-03:00,1,-107,0,b,65,0,-109
2020-11-24 12:15:00-03:00,1,-113,1,b,65,0,-102
2020-11-24 12:15:00-03:00,1,-122,2,b,65,0,-85
2020-11-24 12:15:01-03:00,1,-107,0,b,65,1,-109
2020-11-24 12:15:01-03:00,1,-112,1,b,65,1,-102
2020-11-24 12:15:01-03:00,1,-119,2,b,65,1,-84
2020-11-24 12:15:01-03:00,1,-107,0,b,65,2,-109
2020-11-24 12:15:01-03:00,1,-113,1,b,65,2,-104
2020-11-24 12:15:01-03:00,1,-122,2,b,65,2,-84
2020-11-24 12:16:00-03:00,1,-107,0,b,66,0,-108
2020-11-24 12:16:00-03:00,1,-117,1,b,66,0,-101
2020-11-24 12:16:00-03:00,1,-119,2,b,66,0,-82
2020-11-24 12:16:00-03:00,1,-108,0,b,66,1,-108
2020-11-24 12:16:00-03:00,1,-113,1,b,66,1,-101
2020-11-24 12:16:00-03:00,1,-119,2,b,66,1,-82
2020-11-24 12:16:00-03:00,1,-106,0,b,66,2,-108
2020-11-24 12:16:00-03:00,1,-111,1,b,66,2,-101
2020-11-24 12:16:00-03:00,1,-119,2,b,66,2,-81
2020-11-24 12:16:59-03:00,1,-108,0,b,67,0,-105
2020-11-24 12:16:59-03:00,1,-112,1,b,67,0,-105
2020-11-24 12:16:59-03:00,1,-119,2,b,67,0,-86
2020-11-24 12:16:59-03:00,1,-108,0,b,67,1,-104
2020-11-24 12:16:59-03:00,1,-110,1,b,67,1,-105
2020-11-24 12:16:59-03:00,1,-122,2,b,67,1,-86
2020-11-24 12:17:00-03:00,1,-107,0,b,67,2,-105
2020-11-24 12:17:00-03:00,1,-112,1,b,67,2,-105
2020-11-24 12:17:00-03:00,1,-122,2,b,67,2,-86
2020-11-24 12:17:58-03:00,1,-110,0,b,68,0,-105
2020-11-24 12:17:58-03:00,1,-111,1,b,68,0,-102
2020-11-24 12:17:58-03:00,1,-122,2,b,68,0,-84
2020-11-24 12:17:58-03:00,1,-107,0,b,68,1,-105
2020-11-24 12:17:59-03:00,1,-114,1,b,68,1,-102
2020-11-24 12:17:59-03:00,1,-117,2,b,68,1,-83
2020-11-24 12:17:59-03:00,1,-107,0,b,68,2,-105
